"sourceId","sourceUrl","sourceTitle","proposedSlug","proposedCategory","proposedSubcategory","proposedProductFamily","model","specifications","mainImage","duplicateCandidate","dataConfidence","missingFields","notes"
"1601496673937","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-Surface-Mounted_1601496673937.html","玻璃门中控锁表面安装玻璃门锁医院酒店学校商店无缝钢化玻璃","glass-door-lock-1601496673937","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601496672952","https://www.alibaba.com/product-detail/Glass-to-Wall-Door-Lock-Glass_1601496672952.html","玻璃到墙门锁玻璃门锁系统中央机构医院学校免钻安装","glass-door-lock-1601496672952","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601496660785","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-Glass-Door_1601496660785.html","玻璃门中控锁玻璃门锁系统医院酒店学校商店钢化玻璃中控锁","glass-door-lock-1601496660785","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601487188878","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-Surface-Mounted_1601487188878.html","玻璃门中控锁表面安装玻璃门锁医院酒店学校商店无框钢化玻璃","glass-door-lock-1601487188878","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486841017","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-for-School_1601486841017.html","学校医院商场门的玻璃门中控锁无孔玻璃门锁","glass-door-lock-1601486841017","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486776097","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-for-Frameless_1601486776097.html","无框钢化医院学校门禁控制表面安装无钻玻璃门锁玻璃门中控锁","glass-door-lock-1601486776097","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486744301","https://www.alibaba.com/product-detail/Glass-to-Glass-Door-Lock-Frameless_1601486744301.html","玻璃对玻璃门锁无框钢化无钻玻璃门锁，带钥匙医院学校酒店商场玻璃门闩","glass-door-lock-1601486744301","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486559288","https://www.alibaba.com/product-detail/Glass-to-Glass-Door-Lock-Surface_1601486559288.html","玻璃到玻璃门锁表面安装门中控锁无钻孔无框钢化玻璃医院学校酒店","glass-door-lock-1601486559288","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486528896","https://www.alibaba.com/product-detail/Glass-to-Glass-Door-Lock-Surface_1601486528896.html","玻璃到玻璃门锁表面安装医院学校玻璃门中控锁无需钻孔","glass-door-lock-1601486528896","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486511988","https://www.alibaba.com/product-detail/Glass-to-Glass-Central-Lock-Surface_1601486511988.html","医院学校无框玻璃门用玻璃对玻璃中控锁表面安装安全锁","architectural-door-accessory-1601486511988","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486489788","https://www.alibaba.com/product-detail/Central-Lock-for-School-Office-Glass_1601486489788.html","学校办公室中控锁玻璃门玻璃到墙壁中控锁办公室","architectural-door-accessory-1601486489788","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486465647","https://www.alibaba.com/product-detail/Surface-Mounted-Glass-Door-Central-Lock_1601486465647.html","表面安装玻璃门中控锁玻璃到玻璃锁无需钻孔医院商场安全门","architectural-door-accessory-1601486465647","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463644108","https://www.alibaba.com/product-detail/Surface-Mounted-Glass-Door-Lock-with_1601463644108.html","用于办公楼的带钥匙玻璃到玻璃门锁系统的表面安装玻璃门锁学校玻璃门锁无框","glass-door-lock-1601463644108","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463542865","https://www.alibaba.com/product-detail/Hotel-Hospital-Glass-Door-Central-Lock_1601463542865.html","酒店医院玻璃门中控锁玻璃到玻璃门锁系统无框安全控制","glass-door-lock-1601463542865","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463528033","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-System-Surface_1601463528033.html","玻璃门中控锁系统表面安装医院玻璃门锁","glass-door-lock-1601463528033","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463526344","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-System-Surface_1601463526344.html","玻璃门中控锁系统表面安装玻璃门锁医院学校办公室安全","glass-door-lock-1601463526344","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463450664","https://www.alibaba.com/product-detail/School-Hotel-Office-Glass-Door-Lock_1601463450664.html","学校/酒店/办公室玻璃门锁高品质玻璃门玻璃中控锁","glass-door-lock-1601463450664","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463218158","https://www.alibaba.com/product-detail/Hospital-No-Drilling-Glass-Door-Lock_1601463218158.html","医院免钻孔玻璃门锁 表面安装式玻璃门锁系统 玻璃门安装","glass-door-lock-1601463218158","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463192717","https://www.alibaba.com/product-detail/Luxury-Hotel-Office-Glass-Door-Central_1601463192717.html","豪华酒店办公室玻璃门中控锁表面安装玻璃到玻璃门锁系统","glass-door-lock-1601463192717","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463186636","https://www.alibaba.com/product-detail/Glass-Door-Lock-System-Glass-to_1601463186636.html","玻璃门锁系统玻璃到玻璃门中控锁学校入口酒店大堂玻璃门锁带钥匙","glass-door-lock-1601463186636","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463153834","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-Surface-Mounted_1601463153834.html","玻璃门中控锁表面安装玻璃门锁系统医院玻璃门办公室安全","glass-door-lock-1601463153834","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463145374","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-System-Surface_1601463145374.html","玻璃门中控锁系统表面安装玻璃门锁医院学校办公室玻璃门","glass-door-lock-1601463145374","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601463128518","https://www.alibaba.com/product-detail/Surface-Mounted-Glass-Door-Lock-Central_1601463128518.html","表面安装玻璃门锁中央系统玻璃到玻璃锁学校医院商业门","glass-door-lock-1601463128518","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601462523074","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-Surface-Mounted_1601462523074.html","玻璃门中控锁表面安装玻璃门锁系统医院学校玻璃到墙壁安全","glass-door-lock-1601462523074","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601462441272","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-Surface-Mounted_1601462441272.html","玻璃门中控锁表面安装玻璃门锁系统医院学校钢化玻璃安全","glass-door-lock-1601462441272","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601462388425","https://www.alibaba.com/product-detail/Surface-Mounted-Glass-Door-Lock-Glass_1601462388425.html","表面安装玻璃门锁玻璃到墙壁中控锁系统医院走廊门紧急情况","glass-door-lock-1601462388425","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601462311223","https://www.alibaba.com/product-detail/Hotel-Tempered-Glass-to-Wall-Door_1601462311223.html","酒店钢化玻璃到墙门锁学校单面安装玻璃门中控锁无钻玻璃门锁","glass-door-lock-1601462311223","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601462287784","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-Surface-Mounted_1601462287784.html","玻璃门中控锁表面安装玻璃门锁用于医院学校钢化玻璃安全","glass-door-lock-1601462287784","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601462193960","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-System-Glass_1601462193960.html","玻璃门中控锁系统玻璃到墙壁门锁表面安装用于医院玻璃门办公室安全","glass-door-lock-1601462193960","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601462177087","https://www.alibaba.com/product-detail/Glass-to-Wall-Central-Lock-System_1601462177087.html","酒店医院玻璃到墙中控锁系统表面安装玻璃门锁","glass-door-lock-1601462177087","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601462146424","https://www.alibaba.com/product-detail/Surface-Mounted-Glass-Door-Lock-Glass_1601462146424.html","用于学校安全玻璃门医院入口的表面安装玻璃门锁玻璃门中控锁系统","glass-door-lock-1601462146424","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601462070679","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-Glass-Door_1601462070679.html","玻璃门中控锁玻璃门锁系统表面安装用于医院玻璃门安全","glass-door-lock-1601462070679","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601460874515","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-Glass-Door_1601460874515.html","玻璃门中控锁玻璃门锁用于学校安全办公室玻璃门门禁","glass-door-lock-1601460874515","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601453339038","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-Stainless-Steel_1601453339038.html","玻璃门中控锁不锈钢201 304钢化玻璃到玻璃门锁系统钢化酒店店餐厅","glass-door-lock-1601453339038","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS201 / SS304"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452943086","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-10-15mm_1601452943086.html","玻璃门中央锁10-15毫米钢化玻璃门锁系统酒店餐厅商店","glass-door-lock-1601452943086","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–15 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452907023","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-10-15mm_1601452907023.html","玻璃门中控锁10-15毫米钢化双层玻璃到玻璃中控锁","architectural-door-accessory-1601452907023","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–15 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452882148","https://www.alibaba.com/product-detail/Glass-to-Glass-Central-Lock-System_1601452882148.html","玻璃对玻璃中控锁系统双层玻璃门锁10-15毫米店酒店钢化","glass-door-lock-1601452882148","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–15 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452877491","https://www.alibaba.com/product-detail/High-Quality-Glass-Door-Central-Lock_1601452877491.html","高品质玻璃门中央锁 10-15 毫米单层钢化玻璃门锁 酒店","glass-door-lock-1601452877491","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–15 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452865765","https://www.alibaba.com/product-detail/10-15mm-Tempered-Glass-Central-Lock_1601452865765.html","10-15毫米钢化玻璃中控锁酒店餐厅商店玻璃到玻璃门锁","glass-door-lock-1601452865765","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–15 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452838142","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-10-15mm_1601452838142.html","玻璃门中控锁10-15毫米钢化玻璃到玻璃中控锁酒店餐厅商店","architectural-door-accessory-1601452838142","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–15 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452615200","https://www.alibaba.com/product-detail/Tempered-Glass-Door-Central-Lock-10_1601452615200.html","钢化玻璃门中控锁10-12毫米店餐厅学校玻璃门锁","glass-door-lock-1601452615200","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
